brokertitle,type,price,beds,bath,propertysqft,formatted_address,latitude,longitude,log_price,price_segment,eda_type_clean,log_beds,beds_sqrt,beds_asinh,beds_binned,log_bath,bath_binned,area_missing,log_area,zip,borough,borough_Manhattan,borough_Brooklyn,borough_Queens,price_per_sqft,log_pps
Brokered by BERGEN BASIN REALTY,Condo for sale,649000,3,2,1150.0,"1120 Bergen Ave #88, Brooklyn, NY 11234, USA",40.6280068,-73.9155812,13.383187995686226,entry,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.048386408721883,11234,Brooklyn,False,True,False,564.3478260869565,6.33744116312217
Brokered by RE MAX Edge,Condo for sale,475000,1,1,739.0,"3016 Brighton 5th St #1c, Brooklyn, NY 11235, USA",40.5789422,-73.9632143,13.071070083016778,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.606650186198215,11235,Brooklyn,False,True,False,642.7604871447902,6.467326742555607
Brokered by Keller Williams Legendary,Pending,450000,2,1,1495.512345,"37-26 87th St #2fl, Jackson Heights, NY 11372, USA",40.749416,-73.8796895,13.017002861746503,entry,Pending,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,1,7.3108925765069745,11372,Queens,False,False,True,300.90022426394614,5.71009657955434
Brokered by COMPASS,Townhouse for sale,7250000,1,2,4930.0,"155 Duane St, New York, NY 10013, USA",40.7168184,-74.0085588,15.796512026830857,upper,Townhouse for sale,0.6931471805599453,1.0,0.881373587019543,1,1.0986122886681098,2,0,8.503297086224126,10013,Manhattan,True,False,False,1470.5882352941176,7.294097528698879
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1799000,11,6,5031.0,"7619 21st Ave, Brooklyn, NY 11214, USA",40.608348,-73.9903259,14.40274151293267,mid,Multi-family home for sale,2.4849066497880004,3.3166247903554,3.093102195050827,11-20,1.9459101490553132,5-6,0,8.523572798380277,11214,Brooklyn,False,True,False,357.58298548996225,5.882160113001221
Brokered by TREBACH REALTY INC,House for sale,1500000,8,5,1495.512345,"3251 Riverdale Ave, Bronx, NY 10463, USA",40.8838882,-73.908028,14.22097566607244,mid,House for sale,2.1972245773362196,2.8284271247461903,2.7764722807237177,7-10,1.791759469228055,5-6,1,7.3108925765069745,10463,The Bronx,False,False,False,1003.0007475464871,6.911748044819611
Brokered by Corcoran West Side Gallery,Condo for sale,3995000,3,4,2456.0,"1st Avenue, 360 E 88th St Ph 2B, New York, NY 10128, USA",40.7781672,-73.9489094,15.200554137182513,upper,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,0,7.806696372521179,10128,Manhattan,True,False,False,1626.628664495114,7.394879427483337
"Brokered by Garfield, Leslie J. & Co., Inc.",Townhouse for sale,2299000,7,6,1495.512345,"68 E 127th St, New York, NY 10035, USA",40.8066101,-73.9390361,14.647984803745318,mid,Townhouse for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.9459101490553132,5-6,1,7.3108925765069745,10035,Manhattan,True,False,False,1537.2658124062493,7.338410965045257
Brokered by Corcoran,Pending,210000,1,1,850.0,"135 Ocean Pkwy #1a, Brooklyn, NY 11218, USA",40.6466766,-73.9740956,12.254862809699606,entry,Pending,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.7464121285733745,11218,Brooklyn,False,True,False,247.05882352941177,5.513665909690344
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,3200000,3,4,1825.0,"24 Central Park S # 5e, New York, NY 10019, USA",40.7703005,-73.9804715,14.978661367769956,upper,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,0,7.509883061154913,10019,Manhattan,True,False,False,1753.4246575342465,7.469896251686995
Brokered by East Coast Realty Partners Llc,Co-op for sale,579000,3,2,1200.0,"61-15 98th St #7j, Flushing, NY 11374, USA",40.7346339,-73.8602384,13.269057756555132,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.0909098220799835,11374,Queens,False,False,True,482.5,6.181051314893349
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2,1495.512345,"3065 Brighton 4th St, Brooklyn, NY 11235, USA",40.577735,-73.9632478,13.976778705560397,mid,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11235,Brooklyn,False,True,False,785.6839189114149,6.667826539930664
Brokered by Block & Lot Real Estate SVC,Condo for sale,648888,2,2,950.0,"152-18 Union Tpke #11d, Flushing, NY 11367, USA",40.7188694,-73.8111217,13.383015407604239,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,6.85751406254539,11367,Queens,False,False,True,683.04,6.528016395444853
Brokered by EXIT ALL SEASONS REALTY,Multi-family home for sale,989000,7,5,3978.0,"79-09 153rd Ave, Jamaica, NY 11414, USA",40.6659011,-73.854748,13.804449610604848,entry,Multi-family home for sale,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.791759469228055,5-6,0,8.288785810426928,11414,Queens,False,False,True,248.61739567621922,5.519929328282365
Brokered by COMPASS,Co-op for sale,995000,1,1,1495.512345,"250 W 22nd St #4b, New York, NY 10011, USA",40.7440497,-73.9980389,13.81049801614073,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10011,Manhattan,True,False,False,665.3238292058364,6.501775782407662
Brokered by Joe Hasselt Real Estate,Co-op for sale,154900,1,1,700.0,"3 Fordham Hill Oval #4a, Bronx, NY 10468, USA",40.8646563,-73.9082145,11.95053502640496,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.55250788703459,10468,The Bronx,False,False,False,221.28571428571428,5.403963555683023
Brokered by RE/MAX Edge,Condo for sale,399000,1,1,577.0,"231 68th St APT 303, Brooklyn, NY 11220, USA",40.6373585,-74.0272224,12.896716695872,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.359573868672378,11220,Brooklyn,False,True,False,691.5077989601386,6.540319500034379
NoBroker,Condo for sale,589000,3,1,415.0,"500 W 43rd St #12g, New York, NY 10036, USA",40.7602412,-73.9954328,13.286181462633724,entry,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.030685260261263,10036,Manhattan,True,False,False,1419.2771084337348,7.258607278340969
Brokered by Calabrese Real Estate,Pending,565000,2,2,1238.0,"537 Annadale Rd, Staten Island, NY 10312, USA",40.5493207,-74.1744217,13.244581010128577,entry,Pending,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.122059881629142,10312,Staten Island,False,False,False,456.38126009693053,6.125517310257305
Brokered by NextHome Prestige,Townhouse for sale,760000,2,2,2337.0,"142 Commodore Dr, Staten Island, NY 10309, USA",40.5148559,-74.2032529,13.541073712262515,entry,Townhouse for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.757051142032013,10309,Staten Island,False,False,False,325.2032520325203,5.787520659580874
Brokered by Corcoran East Side,Condo for sale,3795000,3,3,2250.0,"201 E 80th St #16a, New York, NY 10075, USA",40.7747519,-73.9561067,15.149194968811868,upper,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.3862943611198906,3,0,7.719129840906732,10075,Manhattan,True,False,False,1686.6666666666667,7.4311021833018
Brokered by RE/MAX City Square,Co-op for sale,199999,3,1,471.0,"11020 71st Ave Apt 231, Forest Hills, NY 11375, USA",40.7223099,-73.84153,12.206067645517674,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.156978985585555,11375,Queens,False,False,True,424.6263269639066,6.053561794582104
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,2500000,3,2,3200.0,"116 W 29th St #3, New York, NY 10001, USA",40.7468872,-73.9910651,14.73180128983843,mid,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,8.071218539969863,10001,Manhattan,True,False,False,781.25,6.662174382548992
Brokered by Duradox Management,House for sale,749999,3,2,1495.512345,"536 E 51st St, Brooklyn, NY 11203, USA",40.6485435,-73.9292272,13.52782715217827,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,11203,Brooklyn,False,True,False,501.4997051060785,6.219595053079484
Brokered by COMPASS,Co-op for sale,1595000,2,2,1495.512345,"210 Riverside Dr #6b, New York, NY 10025, USA",40.7942107,-73.9761618,14.282384294201082,mid,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,1,7.3108925765069745,10025,Manhattan,True,False,False,1066.5241282244313,6.973097347399507
Brokered by New Group Realty Inc,Co-op for sale,258000,3,1,500.0,"149-43 35th Ave #2j, Flushing, NY 11354, USA",40.7666016,-73.8157611,12.460714863903755,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,0,6.2166061010848646,11354,Queens,False,False,True,516.0,6.248042874508429
Brokered by Precious Properties Corp.,House for sale,685000,3,2,1280.0,"59 Bartlett Ave, Staten Island, NY 10312, USA",40.5491914,-74.1660279,13.437174117244362,entry,House for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.155396301896734,10312,Staten Island,False,False,False,535.15625,6.2844256297837
Brokered by Perfect Properties Corp,Multi-family home for sale,599000,5,2,1495.512345,"13-73 Beach Channel Dr, Far Rockaway, NY 11691, USA",40.607379,-73.754678,13.303016877097587,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,1,7.3108925765069745,11691,Queens,False,False,True,400.53163185356385,5.99528631447669
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,3250000,3,2,2292.0,"71 Ludlow St #4b, New York, NY 10002, USA",40.7175362,-73.9899587,14.994165554305921,upper,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.737616282857904,10002,Manhattan,True,False,False,1417.975567190227,7.257690458682156
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,245000,1,1,800.0,"1100 Clove Rd #7b, Staten Island, NY 10301, USA",40.6189484,-74.1071576,12.409013489526863,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.68586094706836,10301,Staten Island,False,False,False,306.25,5.7276617484461445
Brokered by Ernest Chi Real Estate LLC,Co-op for sale,729000,3,2,1400.0,"4555 Henry Hudson Pkwy #903, Bronx, NY 10471, USA",40.8924692,-73.9091145,13.499429010990795,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.244941546337007,10471,The Bronx,False,False,False,520.7142857142857,6.257120092659545
Brokered by Richard Greco Real Estate,Multi-family home for sale,779000,3,2,1557.0,"1760 Tomlinson Ave, Bronx, NY 10461, USA",40.8494439,-73.8515779,13.565766324852886,entry,Multi-family home for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.351158226430694,10461,The Bronx,False,False,False,500.32113037893384,6.217246874545961
Brokered by eXp Realty BKNY,Condo for sale,1090000,3,3,1295.0,"1845 52nd St Apartment 27, Brooklyn, NY 11204, USA",40.6260941,-73.9815074,13.901688254205327,mid,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.3862943611198906,3,0,7.16703787691222,11204,Brooklyn,False,True,False,841.6988416988416,6.736609648265486
Brokered by Dreamlife Realty New York Llc,Co-op for sale,365000,2,1,925.0,"393 Ave. S #4a, Brooklyn, NY 11223, USA",40.602199,-73.9709488,12.80765263256463,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.8308742346461795,11223,Brooklyn,False,True,False,394.5945945945946,5.980389935839723
Brokered by COMPASS,Pending,1099000,1,1,715.0,"2 Northside Piers #6f, Brooklyn, NY 11249, USA",40.719753,-73.9642643,13.909911233385758,mid,Pending,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.573680166960646,11249,Brooklyn,False,True,False,1537.062937062937,7.338279070595652
Brokered by Douglas Elliman - 575 Madison Ave,Townhouse for sale,12495000,4,4,6310.0,"44 E 82nd St, New York, NY 10028, USA",40.7777566,-73.9600565,16.34083912225119,luxury,Townhouse for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,0,8.75004942158424,10028,Manhattan,True,False,False,1980.190174326466,7.591453041246134
Brokered by UbiQ NY Ltd,Condo for sale,1990000,2,2,1309.0,"124 W 24th St #2d, New York, NY 10011, USA",40.7439229,-73.9937052,14.503645196700676,mid,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,1.0986122886681098,2,0,7.177782416195197,10011,Manhattan,True,False,False,1520.244461420932,7.3272840034871765
Brokered by Exp Realty,Multi-family home for sale,1200000,6,4,2808.0,"4036 Bell Ave, Bronx, NY 10466, USA",40.8928243,-73.8348075,13.997832114758229,mid,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.6094379124341003,4,0,7.940583827104244,10466,The Bronx,False,False,False,427.35042735042737,6.059941616076014
Brokered by Reliable Sell & Buy Realty Inc,Co-op for sale,473000,2,1,1000.0,"150 West End Ave #5h, Brooklyn, NY 11235, USA",40.5782536,-73.9534785,13.06685066747407,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.90875477931522,11235,Brooklyn,False,True,False,473.0,6.161207321695077
Brokered by COMPASS,Co-op for sale,2348000,3,4,1495.512345,"860 United Nations Plaza #31, New York, NY 10017, USA",40.7526263,-73.9658766,14.669074459930124,mid,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.6094379124341003,4,1,7.3108925765069745,10017,Manhattan,True,False,False,1570.0305034927678,7.35948705467614
"Brokered by CORE Group Marketing, LLC",Condo for sale,25000000,5,6,4089.0,"555 W 22nd St #11a, New York, NY 10011, USA",40.7481933,-74.006941,17.034386382832476,luxury,Condo for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.9459101490553132,5-6,0,8.316300249036848,10011,Manhattan,True,False,False,6113.96429444852,8.718494209093354
Brokered by Brown Harris Stevens,Condo for sale,995000,1,1,1495.512345,"305 2nd Ave, New York, NY 10003, USA",40.7344156,-73.9836325,13.81049801614073,entry,Condo for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10003,Manhattan,True,False,False,665.3238292058364,6.501775782407662
Brokered by RE/MAX Elite,Contingent,850000,8,3,1976.0,"1681 Prospect Pl, Brooklyn, NY 11233, USA",40.6729629,-73.9207117,13.652991628466498,entry,Other,2.1972245773362196,2.8284271247461903,2.7764722807237177,7-10,1.3862943611198906,3,0,7.589335823170617,11233,Brooklyn,False,True,False,430.16194331983803,6.066483758092801
Brokered by COMPASS,Townhouse for sale,2950000,4,4,1495.512345,"111 Nelson St, Brooklyn, NY 11231, USA",40.6773575,-74.0013329,14.897315728316002,mid,Townhouse for sale,1.6094379124341003,2.0,2.0947125472611012,4,1.6094379124341003,4,1,7.3108925765069745,11231,Brooklyn,False,True,False,1972.5681368414246,7.5875984203956355
Brokered by Jeskell Realty Llc,Co-op for sale,133000,1,1,630.0,"3231 Barker Ave # D, Bronx, NY 10467, USA",40.8720291,-73.8695302,11.79810440720389,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.447305862541213,10467,The Bronx,False,False,False,211.11111111111111,5.357110246389528
Brokered by Ny Superior Realty,Multi-family home for sale,1548000,9,4,4539.0,"104-14 37th Ave, Flushing, NY 11368, USA",40.7534193,-73.8628811,14.25247433313181,mid,Multi-family home for sale,2.302585092994046,3.0,2.8934439858858716,7-10,1.6094379124341003,4,0,8.420682291035394,11368,Queens,False,False,True,341.044282881692,5.834940210790731
Brokered by R New York,Contingent,468000,3,1,1495.512345,"170 West End Ave #3f, New York, NY 10023, USA",40.7767637,-73.9843469,13.056223574899784,entry,Other,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,10023,Manhattan,True,False,False,312.93623323450396,5.749189886413941
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,850000,5,3,3024.0,"931 Tilden St, Bronx, NY 10469, USA",40.8770223,-73.8585612,13.652991628466498,entry,Multi-family home for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.3862943611198906,3,0,8.014666370464942,10469,The Bronx,False,False,False,281.0846560846561,5.642207224769204
Brokered by RE MAX Elite,Multi-family home for sale,995000,6,3,2125.0,"52 28th Ave, Brooklyn, NY 11214, USA",40.5895073,-73.9855167,13.81049801614073,entry,Multi-family home for sale,1.9459101490553132,2.449489742783178,2.491779852644912,6,1.3862943611198906,3,0,7.661997558901893,11214,Brooklyn,False,True,False,468.2352941176471,6.151104335854914
Brokered by COMPASS,Co-op for sale,1850000,3,2,1495.512345,"235 E 22nd St Apt 11u, New York, NY 10010, USA",40.7377082,-73.9819095,14.430696197054507,mid,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,1,7.3108925765069745,10010,Manhattan,True,False,False,1237.034255307334,7.121280122738421
"Brokered by Neuhaus Realty, Inc.",House for sale,2800000,2,1,1800.0,"Discala Ln, Staten Island, NY 10312, USA",40.5240723,-74.1710503,14.845129975145433,mid,House for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,7.496097345175956,10312,Staten Island,False,False,False,1555.5555555555557,7.350230681859895
Brokered by COMPASS,Condo for sale,4995000,3,2,2803.0,"65 W 13th St Apartment 10d, New York, NY 10011, USA",40.736841,-73.99679,15.423947970064791,upper,Condo for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,1.0986122886681098,2,0,7.938802248154481,10011,Manhattan,True,False,False,1782.019265073136,7.486063422669118
Brokered by RE/MAX Team,Co-op for sale,398800,1,1,1495.512345,"3540 82nd St #4d, Queens, NY 113725105, USA",40.7505816,-73.8847602,12.89621531706982,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,11372,Queens,False,False,True,266.66446541435937,5.589734201388146
Brokered by EXIT REALTY PRIME,Co-op for sale,142500,3,1,1495.512345,"155-01 90th Ave #6e, Jamaica, NY 11432, USA",40.7048447,-73.8022389,11.867097278690842,entry,Co-op for sale,1.3862943611198906,1.7320508075688772,1.8184464592320668,3,0.6931471805599453,1,1,7.3108925765069745,11432,Queens,False,False,True,95.28507101691628,4.567313281001463
Brokered by Century 21 Realty First,House for sale,2570000,5,2,2000.0,"9223 Ridge Blvd, Brooklyn, NY 11209, USA",40.6193875,-74.0353364,14.759416456871403,mid,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,0,7.601402334583733,11209,Brooklyn,False,True,False,1285.0,7.1592919047975645
"Brokered by Robert E. Hill, Inc.",Co-op for sale,225000,1,1,900.0,"601 Pelham Pkwy N Apt 408, Bronx, NY 10467, USA",40.8574263,-73.8708848,12.323855681186558,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.803505257608338,10467,The Bronx,False,False,False,250.0,5.5254529391317835
Brokered by Winzone Realty Inc,Co-op for sale,345000,1,1,900.0,"143-43 41st Ave #4b, Flushing, NY 11355, USA",40.7606023,-73.8222658,12.751299696013497,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.803505257608338,11355,Queens,False,False,True,383.3333333333333,5.951510231600949
Brokered by RE MAX Edge,House for sale,875000,5,2,1974.0,"1646 E 54th St, Brooklyn, NY 11234, USA",40.6174718,-73.9231114,13.681979165339751,entry,House for sale,1.791759469228055,2.23606797749979,2.312438341272753,5,1.0986122886681098,2,0,7.5883236773352225,11234,Brooklyn,False,True,False,443.26241134751774,6.096415404399192
Brokered by Berkshire Hathaway,Pending,1188000,7,2,1495.512345,"86-17 105th St, Jamaica, NY 11418, USA",40.696809,-73.842496,13.987781778904727,mid,Pending,2.0794415416798357,2.6457513110645907,2.644120761058629,7-10,1.0986122886681098,2,1,7.3108925765069745,11418,Queens,False,False,True,794.3765920568178,6.678815703193974
Brokered by COMPASS,Co-op for sale,694000,2,1,1495.512345,"345 Montgomery St #4n, Brooklyn, NY 11225, USA",40.6657959,-73.9527658,13.450227239488942,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,1,7.3108925765069745,11225,Brooklyn,False,True,False,464.05501253150805,6.142155705109064
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,495000,1,1,1495.512345,"27 E 65th St #2e, New York, NY 10065, USA",40.767256,-73.9682231,13.112313041550827,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,1,7.3108925765069745,10065,Manhattan,True,False,False,330.9902466903407,5.80510559104623
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,649000,1,1,687.0,"400 E 56th St #25c, New York, NY 10022, USA",40.7571111,-73.9630783,13.383187995686226,entry,Co-op for sale,0.6931471805599453,1.0,0.881373587019543,1,0.6931471805599453,1,0,6.5337888379333435,10022,Manhattan,True,False,False,944.6870451237263,6.851911695211054
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,659000,2,1,714.0,"39 Argyle Rd #4b, Brooklyn, NY 11218, USA",40.6486309,-73.9674377,13.398478813484644,entry,Condo for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.5722825426940075,11218,Brooklyn,False,True,False,922.96918767507,6.8286787244136695
"Brokered by Judy Z Etman, Realtor",Co-op for sale,429000,2,1,850.0,"160 72nd St Apt 758, Brooklyn, NY 11209, USA",40.6343667,-74.0311335,12.969212197910155,entry,Co-op for sale,1.0986122886681098,1.4142135623730951,1.4436354751788103,2,0.6931471805599453,1,0,6.7464121285733745,11209,Brooklyn,False,True,False,504.70588235294116,6.225955240118228
